 ,Label,Area,XM,YM,Major,Minor,Angle
41,20220803_N3.tif:5,968,1640.796,59.577,37.551,32.822,17.081
42,20220803_N3.tif:5,934,1002.261,185.861,34.738,34.234,172.984
43,20220803_N3.tif:5,1002,277.987,186.851,36.836,34.634,172.726
44,20220803_N3.tif:5,987,1429.263,186.950,37.100,33.873,6.488
45,20220803_N3.tif:5,912,701.484,187.890,34.716,33.448,114.016
46,20220803_N3.tif:6,883,850.827,33.161,34.499,32.589,89.336
47,20220803_N3.tif:6,963,490.399,59.228,36.841,33.282,129.520
48,20220803_N3.tif:6,1000,66.934,59.755,37.768,33.712,157.826
49,20220803_N3.tif:6,950,1215.822,59.569,35.817,33.771,40.379
50,20220803_N3.tif:6,967,1640.815,59.561,37.545,32.793,18.053
51,20220803_N3.tif:6,930,1002.262,185.869,34.667,34.156,2.733
52,20220803_N3.tif:6,1004,277.972,186.888,36.850,34.690,170.735
53,20220803_N3.tif:6,984,1429.300,186.942,37.048,33.817,5.979
54,20220803_N3.tif:6,913,701.514,187.902,34.683,33.517,117.434
55,20220803_N3.tif:7,883,850.840,33.108,34.501,32.587,92.880
56,20220803_N3.tif:7,963,490.390,59.212,36.831,33.291,130.492
57,20220803_N3.tif:7,1006,66.958,59.791,37.912,33.785,157.804
58,20220803_N3.tif:7,951,1215.847,59.569,35.878,33.749,38.733
59,20220803_N3.tif:7,968,1640.811,59.559,37.603,32.776,16.924
60,20220803_N3.tif:7,935,1002.280,185.858,34.789,34.220,174.847
61,20220803_N3.tif:7,1004,277.972,186.888,36.850,34.690,170.735
62,20220803_N3.tif:7,986,1429.326,186.924,37.106,33.833,4.607
63,20220803_N3.tif:7,912,701.524,187.880,34.627,33.534,111.432
64,20220803_N3.tif:8,884,850.847,33.126,34.547,32.580,93.542
65,20220803_N3.tif:8,958,490.359,59.214,36.710,33.227,129.607
66,20220803_N3.tif:8,1002,66.930,59.746,37.704,33.837,158.104
67,20220803_N3.tif:8,950,1215.832,59.580,35.822,33.766,38.890
68,20220803_N3.tif:8,970,1640.779,59.586,37.549,32.892,16.911
69,20220803_N3.tif:8,931,1002.284,185.857,34.699,34.162,176.862
70,20220803_N3.tif:8,1002,277.957,186.857,36.841,34.629,172.317
71,20220803_N3.tif:8,984,1429.317,186.926,37.119,33.753,5.772
72,20220803_N3.tif:8,911,701.503,187.894,34.636,33.488,113.422
73,20220803_N3.tif:9,883,850.890,33.193,34.491,32.596,91.709
74,20220803_N3.tif:9,963,490.406,59.184,36.802,33.317,131.150
75,20220803_N3.tif:9,1005,66.906,59.780,37.786,33.864,158.466
76,20220803_N3.tif:9,952,1215.824,59.556,35.859,33.803,38.958
77,20220803_N3.tif:9,968,1640.831,59.613,37.573,32.803,18.093
78,20220803_N3.tif:9,934,1002.262,185.864,34.748,34.224,171.950
79,20220803_N3.tif:9,1003,277.962,186.881,36.831,34.674,172.454
80,20220803_N3.tif:9,986,1429.304,186.896,37.100,33.839,4.666
81,20220803_N3.tif:9,913,701.469,187.879,34.738,33.464,116.077
82,20220803_N3.tif:10,883,850.834,33.126,34.519,32.569,90.849
83,20220803_N3.tif:10,960,490.384,59.214,36.764,33.248,130.749
84,20220803_N3.tif:10,1005,66.943,59.762,37.775,33.874,159.176
85,20220803_N3.tif:10,951,1215.840,59.563,35.864,33.762,39.703
86,20220803_N3.tif:10,966,1640.846,59.552,37.513,32.787,17.063
87,20220803_N3.tif:10,932,1002.225,185.868,34.649,34.248,166.814
88,20220803_N3.tif:10,1003,277.939,186.858,36.894,34.614,172.632
89,20220803_N3.tif:10,986,1429.269,186.903,37.093,33.845,5.252
90,20220803_N3.tif:10,913,701.502,187.875,34.648,33.551,114.654
91,20220803_N3.tif:11,882,850.874,33.217,34.483,32.567,92.120
92,20220803_N3.tif:11,959,490.385,59.234,36.737,33.237,131.256
93,20220803_N3.tif:11,1007,66.949,59.797,37.906,33.824,158.762
94,20220803_N3.tif:11,950,1215.808,59.604,35.808,33.780,40.538
95,20220803_N3.tif:11,963,1640.856,59.591,37.496,32.700,17.199
96,20220803_N3.tif:11,1002,278.002,186.899,36.742,34.722,170.783
97,20220803_N3.tif:11,933,1002.221,185.883,34.625,34.308,168.780
98,20220803_N3.tif:11,988,1429.303,186.894,37.185,33.829,5.588
99,20220803_N3.tif:11,911,701.513,187.925,34.656,33.470,116.571
100,20220803_N3.tif:12,885,850.846,33.116,34.526,32.637,90.901
101,20220803_N3.tif:12,961,490.405,59.247,36.838,33.215,129.421
102,20220803_N3.tif:12,1006,66.925,59.760,37.814,33.873,158.991
103,20220803_N3.tif:12,953,1215.821,59.547,35.855,33.842,38.127
104,20220803_N3.tif:12,970,1640.795,59.584,37.491,32.942,17.204
105,20220803_N3.tif:12,936,1002.247,185.856,34.747,34.298,165.455
106,20220803_N3.tif:12,1002,277.957,186.857,36.841,34.629,172.317
107,20220803_N3.tif:12,983,1429.306,186.916,37.091,33.744,6.133
108,20220803_N3.tif:12,908,701.523,187.936,34.599,33.414,112.115
109,20220803_N3.tif:13,883,850.845,33.116,34.472,32.614,88.563
110,20220803_N3.tif:13,958,490.436,59.228,36.727,33.212,130.856
111,20220803_N3.tif:13,1001,66.949,59.787,37.738,33.773,157.807
112,20220803_N3.tif:13,950,1215.832,59.580,35.822,33.766,38.890
113,20220803_N3.tif:13,967,1640.832,59.628,37.493,32.838,17.893
114,20220803_N3.tif:13,935,1002.266,185.818,34.820,34.190,170.610
115,20220803_N3.tif:13,1004,277.973,186.863,36.837,34.703,172.456
116,20220803_N3.tif:13,986,1429.308,186.928,37.097,33.841,5.291
117,20220803_N3.tif:13,910,701.491,187.924,34.616,33.472,115.655
118,20220803_N3.tif:14,881,850.839,33.108,34.441,32.569,90.605
119,20220803_N3.tif:14,959,490.398,59.211,36.789,33.190,128.219
120,20220803_N3.tif:14,1004,66.898,59.755,37.851,33.773,158.640
121,20220803_N3.tif:14,951,1215.847,59.569,35.878,33.749,38.733
122,20220803_N3.tif:14,970,1640.809,59.673,37.531,32.907,18.774
123,20220803_N3.tif:14,933,1002.270,185.873,34.734,34.201,178.447
124,20220803_N3.tif:14,1002,277.980,186.880,36.778,34.689,172.115
125,20220803_N3.tif:14,987,1429.301,186.912,37.086,33.886,4.942
126,20220803_N3.tif:14,912,701.465,187.897,34.715,33.449,117.708
127,20220803_N3.tif:15,882,850.829,33.125,34.475,32.574,89.503
128,20220803_N3.tif:15,955,490.427,59.211,36.686,33.144,130.027
129,20220803_N3.tif:15,1001,66.925,59.773,37.759,33.754,158.864
130,20220803_N3.tif:15,948,1215.832,59.582,35.735,33.777,40.460
131,20220803_N3.tif:15,967,1640.826,59.560,37.543,32.795,17.326
132,20220803_N3.tif:15,932,1002.253,185.858,34.629,34.268,172.798
133,20220803_N3.tif:15,1003,277.990,186.901,36.793,34.710,171.801
134,20220803_N3.tif:15,987,1429.301,186.912,37.086,33.886,4.942
135,20220803_N3.tif:15,911,701.479,187.909,34.669,33.457,116.494
136,20220803_N3.tif:16,883,850.869,33.166,34.543,32.547,94.621
137,20220803_N3.tif:16,962,490.406,59.175,36.848,33.241,130.012
138,20220803_N3.tif:16,1002,66.916,59.794,37.854,33.703,158.591
139,20220803_N3.tif:16,952,1215.820,59.554,35.874,33.788,39.289
140,20220803_N3.tif:16,966,1640.810,59.555,37.541,32.763,15.993
141,20220803_N3.tif:16,933,1002.291,185.852,34.772,34.164,179.776
142,20220803_N3.tif:16,1002,277.957,186.864,36.839,34.632,173.067
143,20220803_N3.tif:16,985,1429.311,186.923,37.033,33.866,4.139
144,20220803_N3.tif:16,910,701.495,187.918,34.588,33.499,116.141
145,20220803_N3.tif:17,883,850.886,33.194,34.527,32.562,91.236
146,20220803_N3.tif:17,959,490.367,59.162,36.705,33.266,130.828
147,20220803_N3.tif:17,1002,66.914,59.798,37.841,33.714,158.233
148,20220803_N3.tif:17,951,1215.791,59.599,35.809,33.814,39.628
149,20220803_N3.tif:17,963,1640.863,59.593,37.467,32.726,17.082
150,20220803_N3.tif:17,933,1002.259,185.846,34.759,34.176,174.121
151,20220803_N3.tif:17,1003,277.964,186.849,36.820,34.684,173.531
152,20220803_N3.tif:17,909,701.493,187.888,34.627,33.424,112.269
153,20220803_N3.tif:17,986,1429.272,186.894,37.122,33.819,5.709
154,20220803_N3.tif:18,881,850.856,33.170,34.481,32.532,88.996
155,20220803_N3.tif:18,962,490.376,59.234,36.814,33.272,130.875
156,20220803_N3.tif:18,1003,66.967,59.740,37.801,33.784,157.878
157,20220803_N3.tif:18,951,1215.838,59.559,35.872,33.754,40.167
158,20220803_N3.tif:18,966,1640.824,59.579,37.506,32.793,16.792
159,20220803_N3.tif:18,932,1002.259,185.873,34.656,34.241,175.800
160,20220803_N3.tif:18,1000,277.970,186.884,36.806,34.593,172.210
161,20220803_N3.tif:18,986,1429.304,186.896,37.100,33.839,4.666
162,20220803_N3.tif:18,910,701.489,187.927,34.600,33.487,115.919
163,20220803_N3.tif:19,883,850.865,33.133,34.553,32.538,92.678
164,20220803_N3.tif:19,961,490.375,59.219,36.850,33.205,129.486
165,20220803_N3.tif:19,1004,66.910,59.793,37.847,33.777,158.812
166,20220803_N3.tif:19,951,1215.840,59.563,35.864,33.762,39.703
167,20220803_N3.tif:19,969,1640.789,59.598,37.558,32.849,17.210
168,20220803_N3.tif:19,932,1002.258,185.870,34.648,34.249,177.292
169,20220803_N3.tif:19,1004,277.945,186.876,36.879,34.663,172.243
170,20220803_N3.tif:19,987,1429.287,186.903,37.147,33.830,5.091
171,20220803_N3.tif:19,909,701.508,187.933,34.586,33.464,113.822
172,20220803_N3.tif:20,881,850.850,33.146,34.438,32.573,90.914
173,20220803_N3.tif:20,959,490.381,59.233,36.681,33.288,133.465
174,20220803_N3.tif:20,999,66.933,59.782,37.733,33.709,158.166
175,20220803_N3.tif:20,949,1215.814,59.586,35.775,33.775,39.559
176,20220803_N3.tif:20,968,1640.835,59.565,37.496,32.870,16.722
177,20220803_N3.tif:20,932,1002.293,185.880,34.660,34.238,0.429
178,20220803_N3.tif:20,1002,277.957,186.864,36.839,34.632,173.067
179,20220803_N3.tif:20,985,1429.311,186.911,37.111,33.794,5.014
180,20220803_N3.tif:20,909,701.511,187.927,34.557,33.491,114.222
181,20220803_N3.tif:21,882,850.855,33.149,34.548,32.505,89.447
182,20220803_N3.tif:21,959,490.420,59.178,36.728,33.245,129.561
183,20220803_N3.tif:21,1005,66.911,59.752,37.769,33.880,159.335
184,20220803_N3.tif:21,951,1215.805,59.564,35.819,33.805,39.473
185,20220803_N3.tif:21,970,1640.794,59.606,37.500,32.934,16.641
186,20220803_N3.tif:21,936,1002.235,185.835,34.801,34.245,166.119
187,20220803_N3.tif:21,1003,277.971,186.859,36.869,34.638,173.575
188,20220803_N3.tif:21,987,1429.348,186.952,37.158,33.820,5.434
189,20220803_N3.tif:21,911,701.487,187.902,34.695,33.432,114.947
190,20220803_N3.tif:22,882,850.859,33.146,34.504,32.547,89.851
191,20220803_N3.tif:22,959,490.414,59.191,36.716,33.256,131.217
192,20220803_N3.tif:22,1001,66.917,59.757,37.797,33.720,158.337
193,20220803_N3.tif:22,952,1215.778,59.583,35.804,33.855,39.647
194,20220803_N3.tif:22,968,1640.799,59.584,37.541,32.831,16.695
195,20220803_N3.tif:22,935,1002.266,185.825,34.813,34.196,173.213
196,20220803_N3.tif:22,1002,277.980,186.880,36.778,34.689,172.115
197,20220803_N3.tif:22,987,1429.301,186.912,37.086,33.886,4.942
198,20220803_N3.tif:22,912,701.499,187.917,34.748,33.418,115.744
199,20220803_N3.tif:23,882,850.875,33.150,34.529,32.524,91.589
200,20220803_N3.tif:23,957,490.391,59.219,36.794,33.117,129.774
201,20220803_N3.tif:23,1001,66.979,59.760,37.761,33.752,157.797
202,20220803_N3.tif:23,950,1215.822,59.569,35.817,33.771,40.379
203,20220803_N3.tif:23,970,1640.795,59.611,37.527,32.911,17.779
204,20220803_N3.tif:23,934,1002.245,185.834,34.787,34.186,171.024
205,20220803_N3.tif:23,1003,277.962,186.881,36.831,34.674,172.454
206,20220803_N3.tif:23,987,1429.291,186.916,37.160,33.818,6.810
207,20220803_N3.tif:23,909,701.481,187.906,34.594,33.456,113.342
208,20220803_N3.tif:24,881,850.846,33.132,34.485,32.527,88.711
209,20220803_N3.tif:24,960,490.402,59.229,36.743,33.266,131.882
210,20220803_N3.tif:24,1005,66.995,59.758,37.776,33.874,158.110
211,20220803_N3.tif:24,950,1215.822,59.569,35.817,33.771,40.379
212,20220803_N3.tif:24,968,1640.831,59.598,37.419,32.938,17.647
213,20220803_N3.tif:24,934,1002.262,185.864,34.748,34.224,171.950
214,20220803_N3.tif:24,1002,277.986,186.878,36.799,34.669,171.787
215,20220803_N3.tif:24,986,1429.327,186.902,37.150,33.793,5.514
216,20220803_N3.tif:24,911,701.477,187.913,34.653,33.472,116.763
217,20220803_N3.tif:25,882,850.829,33.125,34.475,32.574,89.503
218,20220803_N3.tif:25,960,490.395,59.228,36.768,33.244,131.525
219,20220803_N3.tif:25,1000,66.915,59.785,37.768,33.712,158.641
220,20220803_N3.tif:25,950,1215.808,59.596,35.776,33.809,40.577
221,20220803_N3.tif:25,968,1640.783,59.590,37.553,32.820,17.126
222,20220803_N3.tif:25,935,1002.251,185.845,34.754,34.255,168.725
223,20220803_N3.tif:25,1002,277.960,186.858,36.821,34.649,172.527
224,20220803_N3.tif:25,909,701.497,187.885,34.650,33.402,111.420
225,20220803_N3.tif:25,988,1429.303,186.949,37.146,33.865,5.134
226,20220803_N3.tif:26,879,850.847,33.170,34.376,32.557,88.510
227,20220803_N3.tif:26,961,490.418,59.228,36.844,33.209,130.833
228,20220803_N3.tif:26,1003,66.923,59.767,37.760,33.821,158.830
229,20220803_N3.tif:26,951,1215.847,59.569,35.878,33.749,38.733
230,20220803_N3.tif:26,966,1640.863,59.557,37.514,32.786,18.812
231,20220803_N3.tif:26,932,1002.234,185.823,34.743,34.156,170.466
232,20220803_N3.tif:26,1003,277.966,186.849,36.830,34.675,173.703
233,20220803_N3.tif:26,989,1429.300,186.911,37.172,33.876,5.871
234,20220803_N3.tif:26,912,701.487,187.865,34.647,33.515,112.404
235,20220803_N3.tif:27,883,850.840,33.108,34.501,32.587,92.880
236,20220803_N3.tif:27,962,490.383,59.240,36.794,33.289,131.811
237,20220803_N3.tif:27,1001,66.917,59.799,37.718,33.791,159.296
238,20220803_N3.tif:27,949,1215.814,59.586,35.775,33.775,39.559
239,20220803_N3.tif:27,971,1640.834,59.625,37.582,32.897,19.341
240,20220803_N3.tif:27,934,1002.216,185.828,34.797,34.175,167.396
241,20220803_N3.tif:27,1002,277.957,186.864,36.839,34.632,173.067
242,20220803_N3.tif:27,984,1429.260,186.921,37.041,33.823,5.644
243,20220803_N3.tif:27,911,701.537,187.954,34.656,33.470,116.554
244,20220803_N3.tif:28,880,850.857,33.116,34.451,32.523,89.771
245,20220803_N3.tif:28,962,490.426,59.244,36.822,33.264,129.862
246,20220803_N3.tif:28,1003,66.933,59.797,37.891,33.704,158.467
247,20220803_N3.tif:28,950,1215.832,59.580,35.822,33.766,38.890
248,20220803_N3.tif:28,967,1640.825,59.623,37.523,32.812,17.649
249,20220803_N3.tif:28,933,1002.257,185.846,34.656,34.278,161.607
250,20220803_N3.tif:28,1005,277.983,186.885,36.855,34.720,172.121
251,20220803_N3.tif:28,984,1429.305,186.862,37.134,33.739,4.454
252,20220803_N3.tif:28,911,701.523,187.905,34.717,33.410,115.342
253,20220803_N3.tif:29,881,850.851,33.139,34.389,32.619,90.862
254,20220803_N3.tif:29,958,490.378,59.215,36.782,33.162,130.356
255,20220803_N3.tif:29,1004,66.929,59.746,37.813,33.807,159.480
256,20220803_N3.tif:29,951,1215.806,59.562,35.812,33.812,39.629
257,20220803_N3.tif:29,966,1640.790,59.583,37.610,32.702,17.287
258,20220803_N3.tif:29,934,1002.279,185.872,34.649,34.321,170.024
259,20220803_N3.tif:29,1003,277.995,186.863,36.789,34.713,172.413
260,20220803_N3.tif:29,988,1429.303,186.894,37.185,33.829,5.588
261,20220803_N3.tif:29,908,701.493,187.910,34.577,33.435,113.322
262,20220803_N3.tif:30,882,850.834,33.117,34.513,32.539,89.828
263,20220803_N3.tif:30,962,490.392,59.194,36.819,33.267,131.068
264,20220803_N3.tif:30,1001,66.907,59.802,37.763,33.750,159.021
265,20220803_N3.tif:30,952,1215.840,59.577,35.873,33.790,41.030
266,20220803_N3.tif:30,967,1640.815,59.565,37.493,32.839,16.530
267,20220803_N3.tif:30,932,1002.265,185.852,34.612,34.284,168.378
268,20220803_N3.tif:30,1001,277.975,186.863,36.789,34.644,172.636
269,20220803_N3.tif:30,988,1429.313,186.930,37.193,33.823,6.059
270,20220803_N3.tif:30,910,701.513,187.892,34.558,33.527,109.496
271,20220803_N3.tif:31,883,850.856,33.153,34.467,32.619,88.863
272,20220803_N3.tif:31,962,490.352,59.221,36.832,33.255,129.936
273,20220803_N3.tif:31,1004,66.916,59.785,37.850,33.774,159.357
274,20220803_N3.tif:31,949,1215.803,59.587,35.814,33.738,39.853
275,20220803_N3.tif:31,972,1640.823,59.584,37.533,32.974,18.457
276,20220803_N3.tif:31,932,1002.247,185.826,34.667,34.231,166.421
277,20220803_N3.tif:31,1005,277.979,186.859,36.840,34.734,169.903
278,20220803_N3.tif:31,913,701.547,187.887,34.685,33.515,111.680
279,20220803_N3.tif:31,987,1429.287,186.903,37.147,33.830,5.091
280,20220803_N3.tif:32,884,850.857,33.114,34.569,32.560,89.969
281,20220803_N3.tif:32,959,490.422,59.228,36.742,33.233,131.555
282,20220803_N3.tif:32,1000,66.949,59.793,37.741,33.736,157.679
283,20220803_N3.tif:32,952,1215.855,59.553,35.919,33.746,39.521
284,20220803_N3.tif:32,967,1640.860,59.548,37.506,32.827,17.642
285,20220803_N3.tif:32,933,1002.257,185.874,34.617,34.316,170.347
286,20220803_N3.tif:32,1002,278.012,186.868,36.737,34.728,172.758
287,20220803_N3.tif:32,988,1429.284,186.920,37.133,33.877,5.368
288,20220803_N3.tif:32,910,701.489,187.886,34.630,33.458,110.877
289,20220803_N3.tif:33,883,850.843,33.152,34.488,32.599,89.047
290,20220803_N3.tif:33,958,490.387,59.199,36.752,33.189,131.305
291,20220803_N3.tif:33,1006,66.922,59.760,37.816,33.871,158.837
292,20220803_N3.tif:33,950,1215.776,59.557,35.782,33.804,37.150
293,20220803_N3.tif:33,966,1640.853,59.554,37.484,32.812,16.942
294,20220803_N3.tif:33,932,1002.203,185.884,34.577,34.320,164.387
295,20220803_N3.tif:33,1005,277.925,186.874,36.941,34.640,172.250
296,20220803_N3.tif:33,986,1429.315,186.947,37.164,33.780,5.366
297,20220803_N3.tif:33,910,701.525,187.940,34.602,33.485,115.710
298,20220803_N3.tif:34,886,850.861,33.128,34.534,32.666,92.107
299,20220803_N3.tif:34,965,490.367,59.201,36.835,33.356,130.324
300,20220803_N3.tif:34,1003,66.917,59.760,37.778,33.804,158.871
301,20220803_N3.tif:34,950,1215.804,59.572,35.757,33.828,39.774
302,20220803_N3.tif:34,971,1640.822,59.609,37.506,32.963,18.848
303,20220803_N3.tif:34,933,1002.274,185.873,34.712,34.222,176.365
304,20220803_N3.tif:34,1004,277.981,186.874,36.882,34.660,172.649
305,20220803_N3.tif:34,987,1429.294,186.935,37.137,33.839,5.876
306,20220803_N3.tif:34,911,701.479,187.909,34.669,33.457,116.494
307,20220803_N3.tif:35,883,850.852,33.176,34.491,32.596,90.975
308,20220803_N3.tif:35,962,490.373,59.175,36.835,33.252,130.090
309,20220803_N3.tif:35,1003,66.912,59.756,37.770,33.812,158.570
310,20220803_N3.tif:35,955,1215.803,59.547,35.837,33.930,39.103
311,20220803_N3.tif:35,968,1640.812,59.615,37.523,32.847,17.257
312,20220803_N3.tif:35,931,1002.305,185.882,34.640,34.220,178.139
313,20220803_N3.tif:35,1002,277.980,186.880,36.778,34.689,172.115
314,20220803_N3.tif:35,986,1429.304,186.896,37.100,33.839,4.666
315,20220803_N3.tif:35,911,701.487,187.902,34.695,33.432,114.947
316,20220803_N3.tif:36,883,850.835,33.141,34.463,32.622,91.411
317,20220803_N3.tif:36,958,490.405,59.216,36.677,33.257,131.272
318,20220803_N3.tif:36,1003,66.954,59.773,37.904,33.692,158.399
319,20220803_N3.tif:36,950,1215.822,59.569,35.817,33.771,40.379
320,20220803_N3.tif:36,968,1640.813,59.611,37.518,32.850,17.426
321,20220803_N3.tif:36,933,1002.258,185.843,34.750,34.185,175.121
322,20220803_N3.tif:36,1003,277.962,186.881,36.831,34.674,172.454
323,20220803_N3.tif:36,985,1429.276,186.918,37.105,33.800,5.590
324,20220803_N3.tif:36,911,701.537,187.954,34.656,33.470,116.554
325,20220803_N3.tif:37,883,850.842,33.139,34.495,32.592,90.674
326,20220803_N3.tif:37,959,490.327,59.209,36.785,33.194,129.459
327,20220803_N3.tif:37,1003,66.929,59.797,37.797,33.787,158.799
328,20220803_N3.tif:37,951,1215.826,59.598,35.854,33.771,39.852
329,20220803_N3.tif:37,970,1640.793,59.603,37.495,32.939,17.081
330,20220803_N3.tif:37,936,1002.276,185.876,34.773,34.273,175.934
331,20220803_N3.tif:37,1003,277.968,186.872,36.856,34.650,171.380
332,20220803_N3.tif:37,985,1429.281,186.905,37.170,33.741,5.637
333,20220803_N3.tif:37,909,701.486,187.903,34.604,33.446,112.358
334,20220803_N3.tif:38,881,850.885,33.196,34.479,32.534,88.981
335,20220803_N3.tif:38,961,490.429,59.245,36.835,33.218,129.876
336,20220803_N3.tif:38,1004,66.954,59.754,37.782,33.834,158.732
337,20220803_N3.tif:38,951,1215.842,59.558,35.844,33.781,39.979
338,20220803_N3.tif:38,965,1640.840,59.572,37.469,32.792,17.148
339,20220803_N3.tif:38,930,1002.253,185.862,34.601,34.222,167.874
340,20220803_N3.tif:38,1003,277.939,186.864,36.893,34.615,173.258
341,20220803_N3.tif:38,984,1429.291,186.869,37.090,33.779,5.078
342,20220803_N3.tif:38,910,701.491,187.924,34.616,33.472,115.655
343,20220803_N3.tif:39,883,850.823,33.166,34.536,32.553,92.604
344,20220803_N3.tif:39,962,490.417,59.211,36.860,33.230,130.301
345,20220803_N3.tif:39,1005,66.940,59.774,37.735,33.910,158.908
346,20220803_N3.tif:39,950,1215.797,59.581,35.777,33.808,38.620
347,20220803_N3.tif:39,969,1640.822,59.595,37.523,32.880,17.937
348,20220803_N3.tif:39,934,1002.267,185.860,34.725,34.247,171.222
349,20220803_N3.tif:39,1001,277.953,186.874,36.857,34.580,172.098
350,20220803_N3.tif:39,985,1429.279,186.909,37.134,33.774,6.035
351,20220803_N3.tif:39,911,701.515,187.922,34.642,33.483,116.996
352,20220803_N3.tif:40,878,850.851,33.121,34.329,32.564,90.925
353,20220803_N3.tif:40,959,490.410,59.248,36.790,33.190,130.521
354,20220803_N3.tif:40,1002,66.879,59.783,37.777,33.772,158.561
355,20220803_N3.tif:40,951,1215.805,59.564,35.819,33.805,39.473
356,20220803_N3.tif:40,971,1640.820,59.595,37.592,32.887,18.855
357,20220803_N3.tif:40,934,1002.261,185.861,34.738,34.234,172.984
358,20220803_N3.tif:40,1005,277.986,186.879,36.838,34.736,171.548
359,20220803_N3.tif:40,986,1429.308,186.928,37.097,33.841,5.291
360,20220803_N3.tif:40,910,701.484,187.909,34.684,33.406,113.264
361,20220803_N3.tif:41,882,850.834,33.117,34.513,32.539,89.828
362,20220803_N3.tif:41,959,490.376,59.254,36.803,33.178,130.640
363,20220803_N3.tif:41,1001,66.932,59.788,37.839,33.683,158.019
364,20220803_N3.tif:41,952,1215.830,59.548,35.846,33.815,39.908
365,20220803_N3.tif:41,970,1640.832,59.548,37.537,32.902,18.053
366,20220803_N3.tif:41,1002,277.962,186.853,36.722,34.741,172.388
367,20220803_N3.tif:41,932,1002.259,185.878,34.660,34.237,173.505
368,20220803_N3.tif:41,987,1429.276,186.936,37.132,33.843,4.809
369,20220803_N3.tif:41,911,701.513,187.925,34.656,33.470,116.571
370,20220803_N3.tif:42,883,850.824,33.140,34.476,32.611,92.719
371,20220803_N3.tif:42,960,490.356,59.233,36.726,33.282,129.669
372,20220803_N3.tif:42,1007,66.954,59.756,37.811,33.909,158.143
373,20220803_N3.tif:42,950,1215.822,59.569,35.817,33.771,40.379
374,20220803_N3.tif:42,968,1640.796,59.588,37.552,32.821,16.772
375,20220803_N3.tif:42,934,1002.261,185.861,34.738,34.234,172.984
376,20220803_N3.tif:42,1000,277.972,186.880,36.801,34.598,172.616
377,20220803_N3.tif:42,986,1429.304,186.896,37.100,33.839,4.666
378,20220803_N3.tif:42,909,701.509,187.910,34.527,33.521,111.416
379,20220803_N3.tif:43,881,850.838,33.136,34.459,32.553,89.371
380,20220803_N3.tif:43,959,490.360,59.182,36.761,33.216,130.315
