 ,Label,Area,XM,YM,Major,Minor,Angle
33,20220803_N7.tif:4,927,1002.062,185.845,34.598,34.115,145.024
34,20220803_N7.tif:4,999,277.895,186.842,36.723,34.637,171.146
35,20220803_N7.tif:4,982,1429.261,187.074,37.017,33.777,5.077
36,20220803_N7.tif:4,908,701.396,187.931,34.640,33.375,109.724
37,20220803_N7.tif:5,879,850.713,33.154,34.395,32.539,90.450
38,20220803_N7.tif:5,962,490.313,59.112,36.947,33.151,129.556
39,20220803_N7.tif:5,1001,66.808,59.806,37.786,33.729,158.229
40,20220803_N7.tif:5,938,1215.820,59.692,35.525,33.619,29.437
41,20220803_N7.tif:5,971,1640.799,59.658,37.533,32.940,18.785
42,20220803_N7.tif:5,928,1002.047,185.857,34.586,34.163,147.830
43,20220803_N7.tif:5,1001,277.916,186.840,36.756,34.675,171.489
44,20220803_N7.tif:5,985,1429.239,187.058,37.051,33.849,5.777
45,20220803_N7.tif:5,910,701.369,187.954,34.713,33.378,111.303
46,20220803_N7.tif:6,881,850.712,33.175,34.399,32.609,90.430
47,20220803_N7.tif:6,960,490.333,59.129,36.902,33.124,129.542
48,20220803_N7.tif:6,997,66.836,59.797,37.718,33.656,157.579
49,20220803_N7.tif:6,940,1215.826,59.693,35.516,33.698,31.405
50,20220803_N7.tif:6,972,1640.803,59.676,37.501,33.002,18.940
51,20220803_N7.tif:6,927,1002.058,185.872,34.545,34.167,152.076
52,20220803_N7.tif:6,1001,277.885,186.825,36.752,34.679,171.485
53,20220803_N7.tif:6,986,1429.273,187.027,37.096,33.842,5.372
54,20220803_N7.tif:6,909,701.382,187.981,34.681,33.372,111.559
55,20220803_N7.tif:7,881,850.694,33.182,34.355,32.651,92.158
56,20220803_N7.tif:7,961,490.315,59.129,36.905,33.155,129.878
57,20220803_N7.tif:7,995,66.843,59.806,37.650,33.649,157.393
58,20220803_N7.tif:7,935,1215.836,59.679,35.468,33.565,26.652
59,20220803_N7.tif:7,967,1640.825,59.651,37.557,32.782,18.450
60,20220803_N7.tif:7,927,1002.061,185.867,34.435,34.276,155.585
61,20220803_N7.tif:7,999,277.890,186.850,36.743,34.617,173.944
62,20220803_N7.tif:7,984,1429.218,187.041,36.991,33.870,3.454
63,20220803_N7.tif:7,907,701.357,187.916,34.632,33.346,110.432
64,20220803_N7.tif:8,880,850.715,33.165,34.437,32.536,92.725
65,20220803_N7.tif:8,960,490.276,59.105,36.881,33.142,128.580
66,20220803_N7.tif:8,996,66.856,59.799,37.751,33.592,157.173
67,20220803_N7.tif:8,938,1215.822,59.690,35.418,33.720,30.200
68,20220803_N7.tif:8,969,1640.814,59.685,37.566,32.843,19.241
69,20220803_N7.tif:8,929,1002.058,185.841,34.567,34.219,148.082
70,20220803_N7.tif:8,998,277.875,186.845,36.705,34.619,173.723
71,20220803_N7.tif:8,984,1429.262,187.061,37.107,33.764,4.597
72,20220803_N7.tif:8,906,701.375,187.970,34.619,33.322,112.668
73,20220803_N7.tif:9,880,850.711,33.189,34.326,32.641,90.331
74,20220803_N7.tif:9,964,490.362,59.119,36.948,33.220,129.224
75,20220803_N7.tif:9,996,66.799,59.826,37.688,33.649,157.081
76,20220803_N7.tif:9,938,1215.853,59.689,35.477,33.664,33.477
77,20220803_N7.tif:9,971,1640.803,59.689,37.544,32.929,19.260
78,20220803_N7.tif:9,998,277.906,186.858,36.683,34.640,169.009
79,20220803_N7.tif:9,927,1002.062,185.845,34.598,34.115,145.024
80,20220803_N7.tif:9,984,1429.286,187.063,37.024,33.839,4.083
81,20220803_N7.tif:9,911,701.439,187.943,34.679,33.448,112.489
82,20220803_N7.tif:10,880,850.682,33.161,34.421,32.551,90.898
83,20220803_N7.tif:10,961,490.295,59.115,36.950,33.114,129.085
84,20220803_N7.tif:10,999,66.836,59.808,37.735,33.707,157.593
85,20220803_N7.tif:10,938,1215.840,59.676,35.503,33.639,31.604
86,20220803_N7.tif:10,971,1640.803,59.689,37.544,32.929,19.260
87,20220803_N7.tif:10,930,1002.075,185.847,34.620,34.203,150.343
88,20220803_N7.tif:10,1000,277.870,186.834,36.747,34.649,169.913
89,20220803_N7.tif:10,984,1429.243,187.045,37.026,33.838,4.596
90,20220803_N7.tif:10,907,701.400,187.959,34.683,33.297,115.494
91,20220803_N7.tif:11,879,850.713,33.154,34.395,32.539,90.450
92,20220803_N7.tif:11,960,490.306,59.125,36.882,33.141,128.598
93,20220803_N7.tif:11,1000,66.816,59.800,37.760,33.719,158.796
94,20220803_N7.tif:11,938,1215.813,59.728,35.544,33.600,29.597
95,20220803_N7.tif:11,970,1640.803,59.672,37.557,32.885,18.996
96,20220803_N7.tif:11,929,1002.024,185.835,34.535,34.250,155.879
97,20220803_N7.tif:11,1002,277.898,186.853,36.881,34.592,171.994
98,20220803_N7.tif:11,984,1429.236,187.071,36.984,33.876,3.594
99,20220803_N7.tif:11,907,701.377,187.967,34.702,33.278,112.349
100,20220803_N7.tif:12,878,850.702,33.170,34.366,32.530,91.590
101,20220803_N7.tif:12,961,490.297,59.119,36.951,33.113,129.149
102,20220803_N7.tif:12,995,66.831,59.773,37.750,33.559,157.522
103,20220803_N7.tif:12,937,1215.853,59.699,35.441,33.663,30.636
104,20220803_N7.tif:12,969,1640.814,59.685,37.566,32.843,19.241
105,20220803_N7.tif:12,928,1002.072,185.830,34.579,34.170,144.730
106,20220803_N7.tif:12,1001,277.882,186.841,36.809,34.625,172.877
107,20220803_N7.tif:12,983,1429.231,187.031,37.023,33.806,5.190
108,20220803_N7.tif:12,910,701.373,187.960,34.708,33.383,112.508
109,20220803_N7.tif:13,880,850.709,33.135,34.449,32.525,90.864
110,20220803_N7.tif:13,960,490.311,59.116,36.859,33.162,130.625
111,20220803_N7.tif:13,997,66.898,59.780,37.692,33.679,157.798
112,20220803_N7.tif:13,937,1215.819,59.710,35.525,33.582,28.473
113,20220803_N7.tif:13,971,1640.803,59.689,37.544,32.929,19.260
114,20220803_N7.tif:13,929,1002.090,185.836,34.630,34.156,147.181
115,20220803_N7.tif:13,998,277.893,186.869,36.756,34.571,171.511
116,20220803_N7.tif:13,981,1429.221,187.047,36.939,33.814,2.990
117,20220803_N7.tif:13,905,701.407,187.976,34.580,33.323,108.486
118,20220803_N7.tif:14,881,850.703,33.154,34.500,32.514,90.171
119,20220803_N7.tif:14,962,490.281,59.144,36.967,33.133,129.510
120,20220803_N7.tif:14,1000,66.801,59.816,37.790,33.692,158.425
121,20220803_N7.tif:14,938,1215.826,59.696,35.498,33.644,29.930
122,20220803_N7.tif:14,971,1640.814,59.719,37.539,32.935,19.736
123,20220803_N7.tif:14,928,1002.047,185.857,34.586,34.163,147.830
124,20220803_N7.tif:14,998,277.909,186.888,36.765,34.562,172.031
125,20220803_N7.tif:14,984,1429.257,187.048,37.058,33.808,5.317
126,20220803_N7.tif:14,908,701.345,187.952,34.719,33.299,109.913
127,20220803_N7.tif:15,879,850.693,33.184,34.341,32.590,89.714
128,20220803_N7.tif:15,959,490.324,59.099,36.887,33.102,130.091
129,20220803_N7.tif:15,998,66.862,59.816,37.692,33.713,158.110
130,20220803_N7.tif:15,937,1215.832,59.678,35.479,33.626,28.747
131,20220803_N7.tif:15,971,1640.799,59.661,37.523,32.948,18.521
132,20220803_N7.tif:15,928,1002.050,185.852,34.583,34.166,150.435
133,20220803_N7.tif:15,1001,277.922,186.843,36.779,34.653,171.663
134,20220803_N7.tif:15,982,1429.248,187.017,37.070,33.729,5.613
135,20220803_N7.tif:15,909,701.377,187.984,34.649,33.403,111.349
136,20220803_N7.tif:16,879,850.679,33.169,34.411,32.524,89.827
137,20220803_N7.tif:16,959,490.300,59.124,36.904,33.087,128.484
138,20220803_N7.tif:16,998,66.861,59.798,37.772,33.641,158.231
139,20220803_N7.tif:16,934,1215.854,59.681,35.437,33.558,27.721
140,20220803_N7.tif:16,971,1640.833,59.672,37.528,32.944,19.908
141,20220803_N7.tif:16,928,1002.066,185.863,34.621,34.129,140.804
142,20220803_N7.tif:16,1000,277.926,186.864,36.772,34.625,172.875
143,20220803_N7.tif:16,985,1429.248,187.028,37.016,33.881,5.037
144,20220803_N7.tif:16,907,701.379,187.998,34.660,33.319,109.914
145,20220803_N7.tif:17,879,850.706,33.154,34.395,32.539,91.287
146,20220803_N7.tif:17,960,490.278,59.118,36.927,33.101,128.791
147,20220803_N7.tif:17,998,66.894,59.810,37.782,33.632,158.172
148,20220803_N7.tif:17,939,1215.833,59.744,35.492,33.686,29.073
149,20220803_N7.tif:17,968,1640.839,59.638,37.577,32.800,18.965
150,20220803_N7.tif:17,927,1002.085,185.841,34.533,34.179,151.831
151,20220803_N7.tif:17,1000,277.928,186.841,36.733,34.662,173.887
152,20220803_N7.tif:17,985,1429.270,187.044,37.087,33.816,5.048
153,20220803_N7.tif:17,910,701.326,187.953,34.781,33.312,111.819
154,20220803_N7.tif:18,880,850.697,33.165,34.396,32.575,89.327
155,20220803_N7.tif:18,961,490.294,59.118,36.939,33.125,129.197
156,20220803_N7.tif:18,997,66.808,59.804,37.646,33.720,157.780
157,20220803_N7.tif:18,937,1215.847,59.687,35.449,33.654,29.655
158,20220803_N7.tif:18,971,1640.791,59.660,37.548,32.926,18.701
159,20220803_N7.tif:18,928,1002.072,185.830,34.579,34.170,144.730
160,20220803_N7.tif:18,1000,277.929,186.858,36.755,34.642,172.316
161,20220803_N7.tif:18,984,1429.251,187.045,37.033,33.831,5.125
162,20220803_N7.tif:18,909,701.366,187.926,34.716,33.339,117.116
163,20220803_N7.tif:19,881,850.705,33.175,34.399,32.609,91.296
164,20220803_N7.tif:19,963,490.277,59.126,37.006,33.133,129.046
165,20220803_N7.tif:19,998,66.830,59.821,37.746,33.664,157.901
166,20220803_N7.tif:19,937,1215.814,59.705,35.538,33.570,27.679
167,20220803_N7.tif:19,969,1640.814,59.656,37.536,32.869,18.455
168,20220803_N7.tif:19,927,1002.057,185.819,34.523,34.189,144.404
169,20220803_N7.tif:19,996,277.933,186.839,36.580,34.668,171.629
170,20220803_N7.tif:19,985,1429.277,187.010,37.064,33.838,4.573
171,20220803_N7.tif:19,907,701.350,187.969,34.678,33.301,108.684
172,20220803_N7.tif:20,878,850.710,33.173,34.340,32.554,90.873
173,20220803_N7.tif:20,960,490.257,59.090,36.935,33.094,129.611
174,20220803_N7.tif:20,997,66.841,59.807,37.626,33.738,157.785
175,20220803_N7.tif:20,940,1215.824,59.724,35.527,33.689,30.410
176,20220803_N7.tif:20,971,1640.811,59.691,37.516,32.954,19.047
177,20220803_N7.tif:20,929,1002.096,185.869,34.577,34.209,147.688
178,20220803_N7.tif:20,1000,277.873,186.832,36.757,34.639,171.716
179,20220803_N7.tif:20,983,1429.246,186.977,37.007,33.821,6.438
180,20220803_N7.tif:20,908,701.423,187.969,34.614,33.400,111.509
181,20220803_N7.tif:21,881,850.725,33.146,34.454,32.557,91.929
182,20220803_N7.tif:21,962,490.294,59.114,36.961,33.139,128.535
183,20220803_N7.tif:21,998,66.810,59.831,37.732,33.677,158.856
184,20220803_N7.tif:21,933,1215.854,59.706,35.343,33.611,28.999
185,20220803_N7.tif:21,971,1640.803,59.689,37.544,32.929,19.260
186,20220803_N7.tif:21,928,1002.072,185.830,34.579,34.170,144.730
187,20220803_N7.tif:21,998,277.866,186.844,36.673,34.649,171.809
188,20220803_N7.tif:21,982,1429.256,187.047,37.036,33.759,4.095
189,20220803_N7.tif:21,906,701.385,187.930,34.636,33.305,112.474
190,20220803_N7.tif:22,880,850.697,33.165,34.396,32.575,89.327
191,20220803_N7.tif:22,961,490.277,59.136,36.947,33.117,128.260
192,20220803_N7.tif:22,996,66.863,59.813,37.668,33.667,157.515
193,20220803_N7.tif:22,938,1215.820,59.692,35.525,33.619,29.437
194,20220803_N7.tif:22,967,1640.835,59.623,37.601,32.744,16.954
195,20220803_N7.tif:22,929,1002.087,185.857,34.572,34.213,157.972
196,20220803_N7.tif:22,1001,277.866,186.841,36.826,34.609,170.616
197,20220803_N7.tif:22,984,1429.254,187.039,37.101,33.769,4.626
198,20220803_N7.tif:22,907,701.378,187.985,34.691,33.289,115.096
199,20220803_N7.tif:23,879,850.706,33.154,34.395,32.539,91.287
200,20220803_N7.tif:23,959,490.249,59.094,36.974,33.024,129.261
201,20220803_N7.tif:23,1000,66.853,59.797,37.734,33.742,158.410
202,20220803_N7.tif:23,938,1215.826,59.696,35.498,33.644,29.930
203,20220803_N7.tif:23,971,1640.803,59.689,37.544,32.929,19.260
204,20220803_N7.tif:23,928,1002.050,185.852,34.583,34.166,150.435
205,20220803_N7.tif:23,998,277.883,186.873,36.728,34.597,169.671
206,20220803_N7.tif:23,986,1429.246,187.022,37.069,33.867,4.321
207,20220803_N7.tif:23,910,701.360,187.932,34.719,33.372,114.531
208,20220803_N7.tif:24,879,850.717,33.180,34.372,32.561,92.718
209,20220803_N7.tif:24,960,490.305,59.107,36.989,33.045,128.490
210,20220803_N7.tif:24,999,66.832,59.795,37.685,33.753,157.831
211,20220803_N7.tif:24,940,1215.788,59.720,35.583,33.635,29.572
212,20220803_N7.tif:24,969,1640.825,59.669,37.494,32.906,19.065
213,20220803_N7.tif:24,928,1002.072,185.830,34.579,34.170,144.730
214,20220803_N7.tif:24,998,277.902,186.847,36.659,34.662,173.159
215,20220803_N7.tif:24,980,1429.254,187.042,36.934,33.784,3.549
216,20220803_N7.tif:24,912,701.370,187.956,34.762,33.404,113.832
217,20220803_N7.tif:25,878,850.710,33.173,34.340,32.554,90.873
218,20220803_N7.tif:25,959,490.272,59.085,36.841,33.144,129.221
219,20220803_N7.tif:25,997,66.809,59.796,37.755,33.623,157.265
220,20220803_N7.tif:25,938,1215.822,59.728,35.514,33.629,29.151
221,20220803_N7.tif:25,972,1640.808,59.678,37.482,33.019,18.967
222,20220803_N7.tif:25,928,1002.058,185.863,34.592,34.157,141.591
223,20220803_N7.tif:25,996,277.946,186.901,36.681,34.572,171.990
224,20220803_N7.tif:25,988,1429.271,186.999,37.073,33.932,5.163
225,20220803_N7.tif:25,906,701.361,187.957,34.671,33.272,110.925
226,20220803_N7.tif:26,881,850.725,33.146,34.454,32.557,91.929
227,20220803_N7.tif:26,963,490.277,59.144,36.940,33.193,128.915
228,20220803_N7.tif:26,998,66.851,59.793,37.747,33.663,158.221
229,20220803_N7.tif:26,939,1215.837,59.670,35.495,33.683,29.141
230,20220803_N7.tif:26,970,1640.813,59.702,37.553,32.888,19.504
231,20220803_N7.tif:26,929,1002.065,185.863,34.639,34.148,149.797
232,20220803_N7.tif:26,998,277.927,186.862,36.673,34.649,173.842
233,20220803_N7.tif:26,987,1429.285,187.024,37.043,33.925,3.754
234,20220803_N7.tif:26,909,701.335,187.965,34.740,33.315,113.992
235,20220803_N7.tif:27,880,850.708,33.156,34.395,32.576,93.154
236,20220803_N7.tif:27,961,490.299,59.083,36.950,33.115,129.133
237,20220803_N7.tif:27,999,66.848,59.801,37.811,33.640,157.831
238,20220803_N7.tif:27,936,1215.845,59.675,35.433,33.634,29.986
239,20220803_N7.tif:27,968,1640.821,59.668,37.553,32.820,18.810
240,20220803_N7.tif:27,929,1002.058,185.841,34.567,34.219,148.082
241,20220803_N7.tif:27,999,277.856,186.854,36.745,34.617,169.405
242,20220803_N7.tif:27,981,1429.240,187.022,36.961,33.793,4.610
243,20220803_N7.tif:27,907,701.406,187.961,34.594,33.383,109.776
244,20220803_N7.tif:28,879,850.713,33.154,34.395,32.539,90.450
245,20220803_N7.tif:28,957,490.291,59.162,36.877,33.042,129.173
246,20220803_N7.tif:28,997,66.857,59.816,37.730,33.645,158.283
247,20220803_N7.tif:28,939,1215.826,59.671,35.513,33.666,29.712
248,20220803_N7.tif:28,971,1640.795,59.660,37.540,32.933,18.594
249,20220803_N7.tif:28,928,1002.047,185.857,34.586,34.163,147.830
250,20220803_N7.tif:28,1000,277.929,186.858,36.755,34.642,172.316
251,20220803_N7.tif:28,984,1429.264,187.062,37.098,33.772,4.553
252,20220803_N7.tif:28,908,701.393,187.959,34.683,33.334,112.136
253,20220803_N7.tif:29,881,850.725,33.146,34.454,32.557,91.929
254,20220803_N7.tif:29,961,490.294,59.118,36.939,33.125,129.197
255,20220803_N7.tif:29,996,66.852,59.784,37.703,33.635,157.257
256,20220803_N7.tif:29,939,1215.851,59.692,35.481,33.696,31.635
257,20220803_N7.tif:29,969,1640.817,59.685,37.557,32.851,19.138
258,20220803_N7.tif:29,928,1002.072,185.830,34.579,34.170,144.730
259,20220803_N7.tif:29,997,277.921,186.868,36.670,34.617,173.096
260,20220803_N7.tif:29,983,1429.268,187.036,36.986,33.840,4.772
261,20220803_N7.tif:29,905,701.354,187.953,34.605,33.298,111.430
262,20220803_N7.tif:30,878,850.723,33.155,34.409,32.488,91.164
263,20220803_N7.tif:30,961,490.269,59.095,36.907,33.154,129.279
264,20220803_N7.tif:30,998,66.853,59.781,37.798,33.618,157.608
265,20220803_N7.tif:30,939,1215.830,59.707,35.506,33.672,29.225
266,20220803_N7.tif:30,968,1640.836,59.651,37.474,32.889,18.765
267,20220803_N7.tif:30,929,1002.058,185.841,34.567,34.219,148.082
268,20220803_N7.tif:30,1000,277.925,186.867,36.828,34.573,171.924
269,20220803_N7.tif:30,983,1429.250,187.043,37.058,33.774,2.869
270,20220803_N7.tif:30,908,701.360,187.934,34.655,33.360,112.453
271,20220803_N7.tif:31,883,850.694,33.144,34.465,32.621,92.043
272,20220803_N7.tif:31,962,490.294,59.125,37.004,33.101,128.588
273,20220803_N7.tif:31,997,66.875,59.812,37.695,33.676,157.564
274,20220803_N7.tif:31,937,1215.814,59.705,35.538,33.570,27.679
275,20220803_N7.tif:31,973,1640.785,59.691,37.541,33.000,19.191
276,20220803_N7.tif:31,999,277.914,186.854,36.721,34.638,169.015
277,20220803_N7.tif:31,928,1002.047,185.857,34.586,34.163,147.830
278,20220803_N7.tif:31,986,1429.281,187.027,37.105,33.834,5.884
279,20220803_N7.tif:31,906,701.363,187.997,34.653,33.288,109.461
280,20220803_N7.tif:32,880,850.709,33.135,34.449,32.525,90.864
281,20220803_N7.tif:32,959,490.259,59.103,36.866,33.121,128.324
282,20220803_N7.tif:32,1001,66.867,59.797,37.780,33.735,158.314
283,20220803_N7.tif:32,940,1215.813,59.724,35.561,33.656,31.000
284,20220803_N7.tif:32,969,1640.804,59.655,37.567,32.842,18.701
285,20220803_N7.tif:32,928,1002.072,185.830,34.579,34.170,144.730
286,20220803_N7.tif:32,998,277.826,186.819,36.747,34.579,172.772
287,20220803_N7.tif:32,984,1429.243,187.045,37.026,33.838,4.596
288,20220803_N7.tif:32,906,701.395,188.002,34.662,33.280,114.273
289,20220803_N7.tif:33,883,850.694,33.144,34.465,32.621,92.043
290,20220803_N7.tif:33,960,490.293,59.136,36.879,33.144,129.582
291,20220803_N7.tif:33,1000,66.846,59.773,37.789,33.694,157.983
292,20220803_N7.tif:33,936,1215.838,59.705,35.472,33.597,29.009
293,20220803_N7.tif:33,972,1640.784,59.686,37.581,32.931,18.839
294,20220803_N7.tif:33,927,1002.062,185.845,34.598,34.115,145.024
295,20220803_N7.tif:33,1000,277.899,186.822,36.696,34.697,173.133
296,20220803_N7.tif:33,986,1429.238,187.013,37.012,33.919,4.490
297,20220803_N7.tif:33,908,701.341,187.986,34.751,33.268,113.384
298,20220803_N7.tif:34,878,850.710,33.173,34.340,32.554,90.873
299,20220803_N7.tif:34,958,490.294,59.089,36.884,33.070,130.550
300,20220803_N7.tif:34,1000,66.850,59.791,37.712,33.762,158.337
301,20220803_N7.tif:34,937,1215.833,59.704,35.536,33.572,30.032
302,20220803_N7.tif:34,970,1640.806,59.672,37.548,32.892,18.892
303,20220803_N7.tif:34,928,1002.042,185.831,34.511,34.237,148.595
304,20220803_N7.tif:34,999,277.944,186.833,36.700,34.659,172.975
305,20220803_N7.tif:34,985,1429.235,187.065,37.066,33.836,4.825
306,20220803_N7.tif:34,909,701.386,187.960,34.642,33.410,109.243
307,20220803_N7.tif:35,881,850.705,33.175,34.399,32.609,91.296
308,20220803_N7.tif:35,960,490.298,59.136,36.900,33.125,129.670
309,20220803_N7.tif:35,1000,66.851,59.799,37.739,33.738,158.046
310,20220803_N7.tif:35,940,1215.846,59.712,35.514,33.700,33.070
311,20220803_N7.tif:35,969,1640.807,59.655,37.561,32.847,18.633
312,20220803_N7.tif:35,929,1002.060,185.837,34.564,34.221,151.249
313,20220803_N7.tif:35,999,277.911,186.873,36.801,34.563,171.334
314,20220803_N7.tif:35,985,1429.244,187.029,37.021,33.876,4.768
315,20220803_N7.tif:35,911,701.352,187.970,34.773,33.357,115.164
316,20220803_N7.tif:36,881,850.693,33.146,34.450,32.561,89.789
317,20220803_N7.tif:36,960,490.277,59.068,36.923,33.104,130.421
318,20220803_N7.tif:36,999,66.857,59.762,37.687,33.751,158.346
319,20220803_N7.tif:36,941,1215.793,59.736,35.532,33.719,32.898
320,20220803_N7.tif:36,971,1640.806,59.691,37.531,32.941,19.223
321,20220803_N7.tif:36,999,277.937,186.824,36.685,34.673,172.333
322,20220803_N7.tif:36,928,1002.072,185.830,34.579,34.170,144.730
323,20220803_N7.tif:36,986,1429.263,187.026,37.058,33.877,5.389
324,20220803_N7.tif:36,911,701.410,187.970,34.695,33.432,111.505
325,20220803_N7.tif:37,879,850.691,33.139,34.466,32.472,91.284
326,20220803_N7.tif:37,962,490.272,59.168,36.927,33.170,128.502
327,20220803_N7.tif:37,1001,66.847,59.832,37.778,33.737,159.398
328,20220803_N7.tif:37,937,1215.838,59.642,35.468,33.637,28.651
329,20220803_N7.tif:37,972,1640.793,59.676,37.532,32.975,19.059
330,20220803_N7.tif:37,930,1002.054,185.859,34.559,34.263,143.584
331,20220803_N7.tif:37,1002,277.901,186.849,36.874,34.599,171.587
332,20220803_N7.tif:37,986,1429.226,187.014,37.011,33.920,3.673
333,20220803_N7.tif:37,908,701.373,187.993,34.690,33.326,112.565
334,20220803_N7.tif:38,878,850.710,33.173,34.340,32.554,90.873
335,20220803_N7.tif:38,961,490.299,59.161,36.967,33.099,129.029
336,20220803_N7.tif:38,998,66.834,59.811,37.713,33.694,157.888
337,20220803_N7.tif:38,940,1215.805,59.690,35.582,33.637,31.860
338,20220803_N7.tif:38,971,1640.807,59.689,37.527,32.945,19.270
339,20220803_N7.tif:38,928,1002.050,185.852,34.583,34.166,150.435
340,20220803_N7.tif:38,997,277.850,186.887,36.783,34.511,169.534
341,20220803_N7.tif:38,985,1429.270,187.041,37.089,33.814,5.265
342,20220803_N7.tif:38,908,701.374,187.975,34.639,33.375,110.782
343,20220803_N7.tif:39,880,850.722,33.165,34.400,32.571,92.398
344,20220803_N7.tif:39,960,490.295,59.133,36.864,33.157,129.651
345,20220803_N7.tif:39,996,66.824,59.792,37.676,33.660,157.774
346,20220803_N7.tif:39,937,1215.838,59.687,35.472,33.633,30.018
347,20220803_N7.tif:39,973,1640.784,59.662,37.520,33.018,18.857
348,20220803_N7.tif:39,929,1002.058,185.841,34.567,34.219,148.082
349,20220803_N7.tif:39,998,277.905,186.835,36.705,34.619,173.748
350,20220803_N7.tif:39,984,1429.260,187.046,37.009,33.853,3.581
351,20220803_N7.tif:39,909,701.359,187.981,34.733,33.322,113.783
352,20220803_N7.tif:40,879,850.717,33.180,34.372,32.561,92.718
353,20220803_N7.tif:40,959,490.311,59.099,36.913,33.079,129.249
354,20220803_N7.tif:40,998,66.828,59.809,37.699,33.707,157.662
355,20220803_N7.tif:40,938,1215.840,59.668,35.477,33.664,31.114
356,20220803_N7.tif:40,973,1640.789,59.693,37.531,33.009,19.467
357,20220803_N7.tif:40,928,1002.072,185.830,34.579,34.170,144.730
358,20220803_N7.tif:40,998,277.913,186.862,36.696,34.628,171.727
359,20220803_N7.tif:40,984,1429.225,187.038,37.083,33.785,5.193
360,20220803_N7.tif:40,908,701.327,187.941,34.733,33.286,113.674
361,20220803_N7.tif:41,882,850.676,33.149,34.481,32.568,92.440
362,20220803_N7.tif:41,959,490.329,59.109,36.860,33.126,129.906
363,20220803_N7.tif:41,999,66.875,59.797,37.808,33.643,158.075
364,20220803_N7.tif:41,941,1215.808,59.675,35.533,33.718,31.867
365,20220803_N7.tif:41,971,1640.803,59.689,37.544,32.929,19.260
366,20220803_N7.tif:41,927,1002.057,185.819,34.523,34.189,144.404
367,20220803_N7.tif:41,999,277.865,186.856,36.744,34.617,170.975
368,20220803_N7.tif:41,987,1429.246,187.032,37.041,33.927,4.074
369,20220803_N7.tif:41,910,701.370,187.966,34.732,33.360,112.478
370,20220803_N7.tif:42,881,850.693,33.146,34.450,32.561,89.789
371,20220803_N7.tif:42,965,490.331,59.147,37.007,33.201,130.704
372,20220803_N7.tif:42,999,66.813,59.781,37.682,33.755,156.683
373,20220803_N7.tif:42,940,1215.824,59.691,35.520,33.695,31.248
374,20220803_N7.tif:42,969,1640.808,59.655,37.558,32.849,18.596
375,20220803_N7.tif:42,929,1002.076,185.848,34.603,34.183,139.774
376,20220803_N7.tif:42,996,277.889,186.852,36.679,34.574,172.717
377,20220803_N7.tif:42,987,1429.257,187.010,37.067,33.903,4.648
378,20220803_N7.tif:42,909,701.359,187.981,34.733,33.322,113.783
379,20220803_N7.tif:43,877,850.692,33.177,34.356,32.502,91.331
380,20220803_N7.tif:43,961,490.281,59.091,36.981,33.087,130.048
381,20220803_N7.tif:43,1000,66.829,59.807,37.806,33.679,157.968
