 ,Label,Area,XM,YM,Major,Minor,Angle
74,20220622_D12_1.tif:2,171,36.629,449.787,15.281,14.248,78.688
75,20220622_D12_1.tif:2,194,743.021,449.448,16.166,15.280,179.627
76,20220622_D12_1.tif:2,189,225.521,497.780,15.896,15.139,82.714
77,20220622_D12_1.tif:2,193,461.490,497.868,15.984,15.374,87.214
78,20220622_D12_1.tif:2,184,696.348,497.364,15.595,15.023,151.830
79,20220622_D12_1.tif:2,193,578.661,567.148,15.823,15.530,38.247
80,20220622_D12_1.tif:2,178,813.191,566.871,15.383,14.733,164.552
81,20220622_D12_1.tif:2,188,107.218,567.904,16.189,14.786,81.342
82,20220622_D12_1.tif:2,191,343.458,567.421,15.768,15.423,61.965
83,20220622_D12_1.tif:2,180,860.533,614.528,15.389,14.892,151.167
84,20220622_D12_1.tif:2,207,391.036,616.104,16.523,15.951,87.138
85,20220622_D12_1.tif:2,201,626.351,615.803,16.222,15.776,122.021
86,20220622_D12_1.tif:2,202,155.059,616.827,16.309,15.770,68.128
87,20220622_D12_1.tif:2,208,744.038,684.620,16.437,16.112,123.052
88,20220622_D12_1.tif:2,213,273.251,685.857,16.865,16.080,69.889
89,20220622_D12_1.tif:2,217,509.274,685.044,16.869,16.378,18.911
90,20220622_D12_1.tif:2,193,36.023,685.733,16.277,15.097,27.647
91,20220622_D12_1.tif:3,211,225.808,26.220,16.851,15.943,111.208
92,20220622_D12_1.tif:3,215,460.756,26.584,16.881,16.217,87.562
93,20220622_D12_1.tif:3,206,694.597,27.262,16.573,15.826,35.040
94,20220622_D12_1.tif:3,203,108.096,96.500,16.613,15.558,99.989
95,20220622_D12_1.tif:3,213,342.993,96.190,16.807,16.136,87.579
96,20220622_D12_1.tif:3,204,577.735,96.363,16.541,15.703,63.192
97,20220622_D12_1.tif:3,191,811.223,96.872,15.927,15.269,33.340
98,20220622_D12_1.tif:3,194,155.593,144.175,16.406,15.056,114.751
99,20220622_D12_1.tif:3,203,390.973,144.569,16.478,15.686,90.242
100,20220622_D12_1.tif:3,201,625.764,145.400,16.156,15.840,62.344
101,20220622_D12_1.tif:3,186,859.882,146.285,16.053,14.752,12.584
102,20220622_D12_1.tif:3,185,37.089,213.727,16.016,14.707,102.390
103,20220622_D12_1.tif:3,202,272.965,213.886,16.411,15.672,90.134
104,20220622_D12_1.tif:3,201,508.356,214.002,16.474,15.535,72.575
105,20220622_D12_1.tif:3,194,742.423,214.191,16.144,15.300,58.754
106,20220622_D12_1.tif:3,197,225.926,261.810,16.304,15.384,89.207
107,20220622_D12_1.tif:3,197,460.992,261.896,16.208,15.476,68.983
108,20220622_D12_1.tif:3,190,695.574,262.053,15.755,15.355,41.139
109,20220622_D12_1.tif:3,185,107.246,331.738,16.006,14.716,103.123
110,20220622_D12_1.tif:3,196,343.526,331.745,16.334,15.278,95.005
111,20220622_D12_1.tif:3,187,578.398,331.660,15.808,15.061,55.169
112,20220622_D12_1.tif:3,176,812.159,331.920,15.625,14.341,13.957
113,20220622_D12_1.tif:3,193,391.174,380.246,15.955,15.402,87.824
114,20220622_D12_1.tif:3,192,626.359,379.859,15.797,15.475,80.724
115,20220622_D12_1.tif:3,187,155.334,380.409,15.650,15.214,71.863
116,20220622_D12_1.tif:3,171,860.254,380.167,15.273,14.256,13.057
117,20220622_D12_1.tif:3,195,273.285,449.233,16.009,15.509,70.316
118,20220622_D12_1.tif:3,197,508.865,449.099,16.091,15.589,79.906
119,20220622_D12_1.tif:3,170,36.665,449.759,15.239,14.204,83.945
120,20220622_D12_1.tif:3,193,743.065,449.505,16.039,15.321,7.325
121,20220622_D12_1.tif:3,190,225.574,497.826,16.005,15.115,76.815
122,20220622_D12_1.tif:3,193,461.500,497.816,16.070,15.292,99.043
123,20220622_D12_1.tif:3,183,696.309,497.380,15.582,14.953,144.105
124,20220622_D12_1.tif:3,194,578.655,567.108,15.842,15.592,54.417
125,20220622_D12_1.tif:3,179,813.237,566.869,15.530,14.675,168.199
126,20220622_D12_1.tif:3,188,107.287,567.936,16.153,14.819,79.142
127,20220622_D12_1.tif:3,191,343.458,567.421,15.768,15.423,61.965
128,20220622_D12_1.tif:3,178,860.511,614.461,15.306,14.807,159.079
129,20220622_D12_1.tif:3,207,391.036,616.104,16.523,15.951,87.138
130,20220622_D12_1.tif:3,199,626.430,615.807,16.238,15.604,108.582
131,20220622_D12_1.tif:3,207,155.094,616.857,16.445,16.027,56.634
132,20220622_D12_1.tif:3,206,744.029,684.544,16.335,16.057,152.333
133,20220622_D12_1.tif:3,212,273.278,685.877,16.881,15.990,67.743
134,20220622_D12_1.tif:3,216,509.227,685.028,16.883,16.290,178.684
135,20220622_D12_1.tif:3,193,36.080,685.702,16.299,15.076,34.958
136,20220622_D12_1.tif:4,209,225.859,26.246,16.765,15.873,110.199
137,20220622_D12_1.tif:4,217,460.680,26.578,16.802,16.445,88.918
