 ,Label,Area,XM,YM,Major,Minor,Angle
103,20220622_B23.tif:3,205,273.051,213.885,16.493,15.826,95.063
104,20220622_B23.tif:3,199,508.410,213.942,16.311,15.534,81.733
105,20220622_B23.tif:3,194,742.423,214.191,16.144,15.300,58.754
106,20220622_B23.tif:3,195,226.131,261.823,16.229,15.298,81.155
107,20220622_B23.tif:3,200,461.120,261.895,16.268,15.653,76.549
108,20220622_B23.tif:3,191,695.615,262.050,15.832,15.361,31.123
109,20220622_B23.tif:3,187,107.414,331.575,15.975,14.904,99.935
110,20220622_B23.tif:3,196,343.617,331.704,16.392,15.224,96.758
111,20220622_B23.tif:3,189,578.463,331.643,15.902,15.133,51.567
112,20220622_B23.tif:3,177,812.223,331.862,15.574,14.470,13.579
113,20220622_B23.tif:3,189,155.505,380.325,15.754,15.275,72.865
114,20220622_B23.tif:3,195,391.223,380.182,16.118,15.404,75.444
115,20220622_B23.tif:3,192,626.344,379.786,15.757,15.514,106.992
116,20220622_B23.tif:3,172,860.262,380.076,15.400,14.221,14.654
117,20220622_B23.tif:3,195,273.326,449.172,16.083,15.438,80.345
118,20220622_B23.tif:3,201,509.097,449.042,16.409,15.596,76.455
119,20220622_B23.tif:3,171,36.769,449.769,15.197,14.327,98.751
120,20220622_B23.tif:3,193,743.080,449.484,15.943,15.414,6.397
121,20220622_B23.tif:3,190,225.621,497.737,16.037,15.085,73.325
122,20220622_B23.tif:3,192,461.573,497.750,16.112,15.173,96.920
123,20220622_B23.tif:3,187,696.350,497.297,15.630,15.233,167.099
124,20220622_B23.tif:3,192,578.714,567.151,15.872,15.402,53.745
125,20220622_B23.tif:3,187,107.382,567.955,16.018,14.864,80.112
126,20220622_B23.tif:3,192,343.479,567.385,15.893,15.382,61.222
127,20220622_B23.tif:3,179,813.355,566.936,15.629,14.582,172.312
128,20220622_B23.tif:3,182,860.703,614.489,15.498,14.952,164.013
129,20220622_B23.tif:3,209,391.108,616.108,16.487,16.140,87.616
130,20220622_B23.tif:3,204,626.525,615.745,16.185,16.049,126.258
131,20220622_B23.tif:3,206,155.189,616.816,16.411,15.982,54.797
132,20220622_B23.tif:3,220,509.482,684.955,16.853,16.621,28.792
133,20220622_B23.tif:3,207,744.152,684.471,16.314,16.155,160.894
134,20220622_B23.tif:3,214,273.322,685.836,16.974,16.053,66.519
135,20220622_B23.tif:3,192,36.172,685.615,16.169,15.119,35.212
136,20220622_B23.tif:4,212,225.892,26.151,16.896,15.976,102.781
137,20220622_B23.tif:4,215,460.756,26.584,16.881,16.217,87.562
138,20220622_B23.tif:4,207,694.635,27.268,16.620,15.858,29.340
139,20220622_B23.tif:4,207,108.162,96.510,16.866,15.627,104.091
140,20220622_B23.tif:4,212,343.000,96.151,16.691,16.172,90.000
141,20220622_B23.tif:4,208,577.841,96.303,16.763,15.799,59.604
142,20220622_B23.tif:4,190,811.384,96.784,15.989,15.130,37.118
143,20220622_B23.tif:4,195,155.618,144.279,16.480,15.065,117.438
144,20220622_B23.tif:4,206,391.175,144.684,16.729,15.679,96.313
145,20220622_B23.tif:4,203,625.761,145.367,16.219,15.937,44.567
146,20220622_B23.tif:4,187,859.949,146.131,16.296,14.611,12.472
147,20220622_B23.tif:4,182,37.126,213.665,15.754,14.710,101.677
148,20220622_B23.tif:4,205,273.051,213.885,16.493,15.826,95.063
149,20220622_B23.tif:4,197,508.464,213.906,16.245,15.441,85.402
150,20220622_B23.tif:4,192,742.484,214.224,16.150,15.137,59.327
151,20220622_B23.tif:4,197,226.150,261.794,16.268,15.419,87.302
152,20220622_B23.tif:4,199,461.153,261.912,16.339,15.508,76.442
153,20220622_B23.tif:4,190,695.611,262.016,15.833,15.279,24.117
154,20220622_B23.tif:4,186,107.446,331.602,15.929,14.868,95.429
155,20220622_B23.tif:4,197,343.561,331.708,16.348,15.343,92.399
156,20220622_B23.tif:4,188,578.484,331.606,15.781,15.168,49.229
157,20220622_B23.tif:4,179,812.226,331.902,15.670,14.544,20.810
158,20220622_B23.tif:4,194,391.253,380.211,16.131,15.313,70.218
159,20220622_B23.tif:4,194,626.366,379.732,15.837,15.597,104.959
160,20220622_B23.tif:4,187,155.468,380.350,15.500,15.361,108.528
161,20220622_B23.tif:4,173,860.280,380.113,15.363,14.337,12.829
162,20220622_B23.tif:4,196,273.347,449.138,16.182,15.422,76.129
163,20220622_B23.tif:4,199,509.018,449.038,16.207,15.634,94.683
164,20220622_B23.tif:4,171,36.763,449.775,15.230,14.296,98.145
165,20220622_B23.tif:4,194,743.077,449.402,16.047,15.393,1.380
166,20220622_B23.tif:4,191,225.631,497.777,16.122,15.084,77.402
167,20220622_B23.tif:4,192,461.573,497.750,16.112,15.173,96.920
168,20220622_B23.tif:4,186,696.392,497.296,15.521,15.258,157.883
169,20220622_B23.tif:4,193,578.738,567.080,15.992,15.366,70.613
170,20220622_B23.tif:4,180,813.328,566.911,15.648,14.646,154.701
171,20220622_B23.tif:4,187,107.356,567.981,16.152,14.741,81.729
172,20220622_B23.tif:4,192,343.490,567.448,15.737,15.534,71.540
173,20220622_B23.tif:4,183,860.631,614.549,15.564,14.971,158.538
174,20220622_B23.tif:4,208,391.072,616.120,16.508,16.043,93.833
175,20220622_B23.tif:4,203,626.564,615.746,16.194,15.961,105.658
176,20220622_B23.tif:4,203,155.224,616.796,16.296,15.861,87.284
177,20220622_B23.tif:4,222,509.459,684.937,16.950,16.676,68.419
178,20220622_B23.tif:4,206,744.126,684.447,16.467,15.928,165.829
179,20220622_B23.tif:4,213,273.383,685.857,16.987,15.966,62.761
180,20220622_B23.tif:4,192,36.115,685.677,16.172,15.116,34.767
181,20220622_B23.tif:5,211,225.870,26.182,16.874,15.922,107.334
182,20220622_B23.tif:5,214,460.790,26.565,16.888,16.134,92.735
183,20220622_B23.tif:5,207,694.635,27.268,16.620,15.858,29.340
184,20220622_B23.tif:5,204,108.162,96.436,16.707,15.547,99.804
185,20220622_B23.tif:5,213,342.993,96.190,16.807,16.136,87.579
186,20220622_B23.tif:5,207,577.809,96.283,16.803,15.685,59.363
187,20220622_B23.tif:5,193,811.293,96.826,16.173,15.194,33.206
188,20220622_B23.tif:5,196,155.587,144.194,16.483,15.140,121.233
189,20220622_B23.tif:5,205,391.076,144.627,16.673,15.655,92.695
190,20220622_B23.tif:5,203,625.756,145.293,16.301,15.856,46.980
191,20220622_B23.tif:5,189,859.976,146.183,16.368,14.702,12.440
192,20220622_B23.tif:5,183,37.134,213.708,15.883,14.670,101.422
193,20220622_B23.tif:5,206,273.073,213.917,16.577,15.823,99.926
194,20220622_B23.tif:5,199,508.465,213.907,16.364,15.484,74.326
195,20220622_B23.tif:5,194,742.433,214.165,16.115,15.328,65.644
196,20220622_B23.tif:5,196,226.097,261.832,16.397,15.219,92.271
197,20220622_B23.tif:5,201,461.152,261.918,16.257,15.743,82.558
198,20220622_B23.tif:5,191,695.599,262.055,15.869,15.325,32.547
199,20220622_B23.tif:5,184,107.359,331.582,15.893,14.741,108.667
200,20220622_B23.tif:5,196,343.566,331.745,16.377,15.238,101.931
201,20220622_B23.tif:5,191,578.490,331.709,15.944,15.253,57.793
202,20220622_B23.tif:5,179,812.165,331.874,15.842,14.386,20.337
203,20220622_B23.tif:5,194,391.253,380.211,16.131,15.313,70.218
204,20220622_B23.tif:5,192,626.344,379.786,15.757,15.514,106.992
205,20220622_B23.tif:5,185,155.522,380.322,15.438,15.258,113.835
206,20220622_B23.tif:5,173,860.280,380.113,15.363,14.337,12.829
207,20220622_B23.tif:5,197,273.322,449.236,16.168,15.514,74.443
208,20220622_B23.tif:5,200,509.075,449.075,16.316,15.607,80.568
209,20220622_B23.tif:5,171,36.757,449.705,15.234,14.292,88.277
210,20220622_B23.tif:5,193,743.060,449.438,16.060,15.301,176.473
211,20220622_B23.tif:5,190,225.647,497.816,16.065,15.058,72.801
212,20220622_B23.tif:5,192,461.573,497.750,16.112,15.173,96.920
213,20220622_B23.tif:5,187,696.350,497.297,15.630,15.233,167.099
214,20220622_B23.tif:5,194,578.706,567.149,15.901,15.534,77.854
215,20220622_B23.tif:5,182,813.412,566.841,15.666,14.792,179.353
216,20220622_B23.tif:5,187,107.382,567.928,16.060,14.826,75.803
217,20220622_B23.tif:5,192,343.490,567.448,15.737,15.534,71.540
218,20220622_B23.tif:5,184,860.641,614.500,15.473,15.141,157.212
219,20220622_B23.tif:5,208,391.072,616.091,16.512,16.039,80.923
220,20220622_B23.tif:5,203,626.544,615.810,16.326,15.831,112.257
221,20220622_B23.tif:5,205,155.154,616.832,16.348,15.966,65.220
222,20220622_B23.tif:5,220,509.395,684.973,16.902,16.573,22.566
223,20220622_B23.tif:5,207,744.186,684.486,16.395,16.076,6.808
224,20220622_B23.tif:5,213,273.317,685.871,16.886,16.060,62.874
225,20220622_B23.tif:5,191,36.144,685.647,16.054,15.148,32.634
226,20220622_B23.tif:6,211,225.870,26.182,16.874,15.922,107.334
227,20220622_B23.tif:6,214,460.790,26.565,16.888,16.134,92.735
228,20220622_B23.tif:6,207,694.635,27.268,16.620,15.858,29.340
229,20220622_B23.tif:6,204,108.137,96.480,16.550,15.694,98.463
230,20220622_B23.tif:6,213,342.993,96.190,16.807,16.136,87.579
231,20220622_B23.tif:6,205,577.871,96.266,16.470,15.848,52.483
232,20220622_B23.tif:6,191,811.343,96.793,16.088,15.116,33.228
233,20220622_B23.tif:6,196,155.679,144.224,16.520,15.106,108.331
234,20220622_B23.tif:6,205,391.080,144.637,16.632,15.694,89.817
235,20220622_B23.tif:6,201,625.813,145.246,16.111,15.884,53.468
236,20220622_B23.tif:6,184,859.875,146.130,16.112,14.540,7.863
237,20220622_B23.tif:6,183,37.167,213.658,15.710,14.831,102.160
238,20220622_B23.tif:6,205,273.051,213.885,16.493,15.826,95.063
239,20220622_B23.tif:6,199,508.460,213.922,16.185,15.655,90.917
240,20220622_B23.tif:6,192,742.484,214.224,16.150,15.137,59.327
241,20220622_B23.tif:6,197,226.135,261.820,16.366,15.326,90.144
242,20220622_B23.tif:6,200,461.170,261.955,16.301,15.622,77.444
243,20220622_B23.tif:6,189,695.611,261.976,15.849,15.183,19.074
244,20220622_B23.tif:6,184,107.370,331.647,15.865,14.767,100.122
245,20220622_B23.tif:6,197,343.607,331.744,16.492,15.209,94.200
246,20220622_B23.tif:6,191,578.521,331.699,15.824,15.368,55.384
247,20220622_B23.tif:6,179,812.254,331.964,15.717,14.501,13.770
248,20220622_B23.tif:6,194,391.268,380.258,15.979,15.458,73.341
249,20220622_B23.tif:6,193,626.334,379.826,15.853,15.501,94.929
250,20220622_B23.tif:6,187,155.468,380.350,15.500,15.361,108.528
251,20220622_B23.tif:6,173,860.211,380.095,15.233,14.460,6.070
252,20220622_B23.tif:6,196,273.347,449.138,16.182,15.422,76.129
253,20220622_B23.tif:6,200,509.005,449.060,16.325,15.598,72.101
254,20220622_B23.tif:6,171,36.769,449.769,15.197,14.327,98.751
255,20220622_B23.tif:6,194,743.041,449.474,16.046,15.394,1.674
256,20220622_B23.tif:6,191,225.631,497.777,16.122,15.084,77.402
257,20220622_B23.tif:6,192,461.573,497.750,16.112,15.173,96.920
258,20220622_B23.tif:6,186,696.392,497.296,15.521,15.258,157.883
259,20220622_B23.tif:6,192,578.734,567.120,15.857,15.417,69.817
260,20220622_B23.tif:6,179,813.310,566.885,15.475,14.727,170.375
261,20220622_B23.tif:6,188,107.415,567.979,16.010,14.951,83.547
262,20220622_B23.tif:6,192,343.479,567.385,15.893,15.382,61.222
263,20220622_B23.tif:6,182,860.599,614.445,15.429,15.019,179.603
264,20220622_B23.tif:6,207,391.036,616.104,16.523,15.951,87.138
265,20220622_B23.tif:6,203,626.485,615.746,16.198,15.957,107.725
266,20220622_B23.tif:6,206,155.184,616.786,16.303,16.088,53.223
267,20220622_B23.tif:6,217,509.417,684.933,16.858,16.390,28.572
268,20220622_B23.tif:6,208,744.130,684.438,16.402,16.146,141.946
269,20220622_B23.tif:6,212,273.278,685.877,16.881,15.990,67.743
270,20220622_B23.tif:6,191,36.144,685.647,16.054,15.148,32.634
271,20220622_B23.tif:7,211,225.870,26.182,16.874,15.922,107.334
272,20220622_B23.tif:7,214,460.790,26.565,16.888,16.134,92.735
273,20220622_B23.tif:7,207,694.635,27.268,16.620,15.858,29.340
274,20220622_B23.tif:7,204,108.181,96.520,16.735,15.521,99.074
275,20220622_B23.tif:7,213,342.993,96.190,16.807,16.136,87.579
276,20220622_B23.tif:7,207,577.896,96.326,16.523,15.951,58.016
277,20220622_B23.tif:7,192,811.333,96.833,16.137,15.149,38.031
278,20220622_B23.tif:7,196,155.648,144.235,16.607,15.027,117.926
279,20220622_B23.tif:7,205,391.080,144.637,16.632,15.694,89.817
280,20220622_B23.tif:7,204,625.770,145.328,16.303,15.932,55.827
281,20220622_B23.tif:7,186,859.962,146.167,16.332,14.501,13.058
282,20220622_B23.tif:7,183,37.167,213.675,15.743,14.801,105.563
283,20220622_B23.tif:7,204,273.074,213.873,16.554,15.691,98.879
284,20220622_B23.tif:7,198,508.449,213.944,16.356,15.414,82.588
285,20220622_B23.tif:7,194,742.505,214.191,16.131,15.312,59.077
286,20220622_B23.tif:7,199,226.133,261.817,16.312,15.533,95.768
287,20220622_B23.tif:7,201,461.137,261.963,16.342,15.660,94.115
288,20220622_B23.tif:7,192,695.646,262.083,15.790,15.482,20.653
289,20220622_B23.tif:7,186,107.398,331.667,15.971,14.828,94.905
290,20220622_B23.tif:7,196,343.571,331.668,16.243,15.364,95.491
291,20220622_B23.tif:7,191,578.490,331.709,15.944,15.253,57.793
292,20220622_B23.tif:7,179,812.254,331.964,15.717,14.501,13.770
293,20220622_B23.tif:7,195,391.295,380.213,16.112,15.409,73.135
294,20220622_B23.tif:7,194,626.320,379.789,15.964,15.473,99.961
295,20220622_B23.tif:7,189,155.474,380.357,15.646,15.380,57.122
296,20220622_B23.tif:7,173,860.269,380.118,15.392,14.310,10.608
297,20220622_B23.tif:7,196,273.347,449.138,16.182,15.422,76.129
298,20220622_B23.tif:7,199,509.043,449.053,16.333,15.513,76.444
299,20220622_B23.tif:7,172,36.767,449.663,15.355,14.262,86.477
300,20220622_B23.tif:7,194,743.021,449.448,16.166,15.280,179.627
301,20220622_B23.tif:7,189,225.669,497.780,15.955,15.083,75.509
302,20220622_B23.tif:7,191,461.552,497.715,16.021,15.179,92.876
303,20220622_B23.tif:7,186,696.392,497.296,15.521,15.258,157.883
304,20220622_B23.tif:7,192,578.729,567.120,15.874,15.400,68.491
305,20220622_B23.tif:7,180,813.350,566.894,15.595,14.696,169.846
306,20220622_B23.tif:7,188,107.330,567.947,16.192,14.783,85.355
307,20220622_B23.tif:7,191,343.458,567.421,15.768,15.423,61.965
308,20220622_B23.tif:7,183,860.631,614.473,15.500,15.033,169.016
309,20220622_B23.tif:7,208,391.072,616.091,16.512,16.039,80.923
310,20220622_B23.tif:7,203,626.534,615.786,16.344,15.814,101.357
311,20220622_B23.tif:7,204,155.186,616.809,16.285,15.950,77.520
312,20220622_B23.tif:7,218,509.445,684.959,16.841,16.482,21.240
313,20220622_B23.tif:7,208,744.163,684.452,16.403,16.146,171.204
314,20220622_B23.tif:7,214,273.346,685.850,16.963,16.062,60.157
315,20220622_B23.tif:7,191,36.144,685.647,16.054,15.148,32.634
316,20220622_B23.tif:8,212,225.835,26.193,16.840,16.029,107.314
317,20220622_B23.tif:8,215,460.816,26.537,16.929,16.170,86.864
318,20220622_B23.tif:8,207,694.635,27.268,16.620,15.858,29.340
319,20220622_B23.tif:8,207,108.162,96.510,16.866,15.627,104.091
320,20220622_B23.tif:8,212,343.028,96.179,16.829,16.039,90.817
321,20220622_B23.tif:8,209,577.878,96.313,16.733,15.903,57.154
322,20220622_B23.tif:8,193,811.334,96.795,16.085,15.278,41.586
323,20220622_B23.tif:8,196,155.648,144.163,16.484,15.139,114.994
324,20220622_B23.tif:8,206,391.165,144.714,16.638,15.764,92.298
325,20220622_B23.tif:8,203,625.756,145.293,16.301,15.856,46.980
326,20220622_B23.tif:8,188,859.910,146.234,16.144,14.827,12.840
327,20220622_B23.tif:8,184,37.207,213.668,15.703,14.919,106.826
328,20220622_B23.tif:8,205,273.051,213.885,16.493,15.826,95.063
329,20220622_B23.tif:8,200,508.445,213.960,16.288,15.634,85.844
330,20220622_B23.tif:8,194,742.505,214.191,16.131,15.312,59.077
331,20220622_B23.tif:8,197,226.074,261.779,16.262,15.424,86.768
332,20220622_B23.tif:8,201,461.082,261.888,16.232,15.767,75.575
333,20220622_B23.tif:8,190,695.611,262.016,15.833,15.279,24.117
334,20220622_B23.tif:8,186,107.452,331.570,16.008,14.794,99.677
335,20220622_B23.tif:8,198,343.571,331.747,16.462,15.314,93.990
336,20220622_B23.tif:8,188,578.484,331.606,15.781,15.168,49.229
337,20220622_B23.tif:8,178,812.219,331.944,15.680,14.454,17.360
338,20220622_B23.tif:8,194,391.253,380.211,16.131,15.313,70.218
339,20220622_B23.tif:8,192,626.344,379.786,15.757,15.514,106.992
340,20220622_B23.tif:8,187,155.457,380.345,15.452,15.409,113.363
341,20220622_B23.tif:8,174,860.253,380.080,15.358,14.426,8.628
342,20220622_B23.tif:8,196,273.347,449.138,16.182,15.422,76.129
343,20220622_B23.tif:8,198,509.035,449.091,16.220,15.543,75.862
344,20220622_B23.tif:8,171,36.763,449.775,15.230,14.296,98.145
345,20220622_B23.tif:8,194,743.041,449.474,16.046,15.394,1.674
346,20220622_B23.tif:8,190,225.647,497.816,16.065,15.058,72.801
347,20220622_B23.tif:8,192,461.573,497.750,16.112,15.173,96.920
348,20220622_B23.tif:8,187,696.350,497.297,15.630,15.233,167.099
349,20220622_B23.tif:8,193,578.744,567.158,15.935,15.421,77.645
350,20220622_B23.tif:8,178,813.421,566.904,15.455,14.665,169.765
351,20220622_B23.tif:8,189,107.437,567.987,16.088,14.958,82.761
352,20220622_B23.tif:8,192,343.490,567.448,15.737,15.534,71.540
353,20220622_B23.tif:8,185,860.673,614.543,15.613,15.087,150.911
354,20220622_B23.tif:8,207,391.036,616.104,16.523,15.951,87.138
355,20220622_B23.tif:8,202,626.604,615.752,16.220,15.856,95.718
356,20220622_B23.tif:8,205,155.227,616.802,16.362,15.953,65.648
357,20220622_B23.tif:8,209,744.098,684.414,16.520,16.108,142.473
358,20220622_B23.tif:8,213,273.317,685.871,16.886,16.060,62.874
359,20220622_B23.tif:8,218,509.417,684.972,16.847,16.476,8.727
360,20220622_B23.tif:8,191,36.144,685.647,16.054,15.148,32.634
361,20220622_B23.tif:9,212,225.906,26.170,16.833,16.036,106.955
362,20220622_B23.tif:9,214,460.790,26.565,16.888,16.134,92.735
363,20220622_B23.tif:9,207,694.635,27.268,16.620,15.858,29.340
364,20220622_B23.tif:9,204,108.206,96.495,16.618,15.630,101.783
365,20220622_B23.tif:9,212,343.028,96.179,16.829,16.039,90.817
366,20220622_B23.tif:9,207,577.829,96.360,16.586,15.890,60.007
367,20220622_B23.tif:9,194,811.284,96.799,16.194,15.253,36.941
368,20220622_B23.tif:9,194,155.593,144.175,16.406,15.056,114.751
369,20220622_B23.tif:9,204,391.201,144.627,16.632,15.617,98.803
370,20220622_B23.tif:9,204,625.770,145.328,16.303,15.932,55.827
371,20220622_B23.tif:9,186,859.935,146.231,16.186,14.631,10.805
372,20220622_B23.tif:9,184,37.098,213.685,15.922,14.714,105.531
373,20220622_B23.tif:9,204,273.083,213.863,16.502,15.740,100.178
374,20220622_B23.tif:9,200,508.485,213.890,16.252,15.669,82.863
375,20220622_B23.tif:9,192,742.458,214.229,16.048,15.234,60.039
376,20220622_B23.tif:9,196,226.092,261.832,16.171,15.432,88.516
377,20220622_B23.tif:9,199,461.148,261.922,16.275,15.568,71.116
378,20220622_B23.tif:9,189,695.569,262.013,15.756,15.273,32.551
379,20220622_B23.tif:9,186,107.522,331.613,15.957,14.841,99.050
380,20220622_B23.tif:9,196,343.628,331.709,16.435,15.185,97.695
381,20220622_B23.tif:9,188,578.511,331.644,15.806,15.145,66.207
382,20220622_B23.tif:9,178,812.236,331.927,15.756,14.384,15.187
383,20220622_B23.tif:9,195,391.238,380.197,16.195,15.331,78.473
384,20220622_B23.tif:9,193,626.334,379.826,15.853,15.501,94.929
385,20220622_B23.tif:9,185,155.522,380.322,15.438,15.258,113.835
386,20220622_B23.tif:9,173,860.280,380.113,15.363,14.337,12.829
387,20220622_B23.tif:9,196,273.347,449.138,16.182,15.422,76.129
